,TSNE_1,TSNE_2,ClusterName
346,51.609875,-20.776688,SCGLU6
347,48.245102,-11.087974,SCGLU6
348,44.367474,-13.638288,SCGLU6
349,54.068027,-4.143131,SCGLU6
350,44.28676,-23.032928,SCGLU6
351,-26.00426,-52.53158,SCGLU6
352,-32.62878,-49.403812,SCGLU6
353,47.511883,-14.004143,SCGLU6
354,45.634895,-14.174694,SCGLU6
355,51.21763,-18.469675,SCGLU6
356,42.701534,-13.088165,SCGLU6
357,41.95909,-21.395016,SCGLU6
358,48.842915,-21.33095,SCGLU6
359,54.0512,-4.1091685,SCGLU6
360,43.023624,-22.113007,SCGLU6
361,53.025314,-21.03004,SCGLU6
362,13.394235,-1.5863464,SCGLU6
363,13.578529,-1.896799,SCGLU6
364,40.67864,-24.129337,SCGLU6
365,43.68622,-18.940067,SCGLU6
366,48.16133,-21.430378,SCGLU6
367,47.981525,-23.865763,SCGLU6
368,42.711834,-14.572721,SCGLU6
369,44.03756,-24.396004,SCGLU6
370,-25.462524,-51.59626,SCGLU6
371,48.28007,-11.217542,SCGLU6
372,46.96499,-20.853065,SCGLU6
373,47.147274,-19.714417,SCGLU6
374,47.51778,-19.515985,SCGLU6
375,13.540487,-1.6737893,SCGLU6
376,46.94049,-14.124836,SCGLU6
377,46.095284,-14.752564,SCGLU6
378,51.366867,-19.98486,SCGLU6
379,44.169514,-21.34716,SCGLU6
380,-25.199923,-52.51205,SCGLU6
381,52.450996,-19.570024,SCGLU6
382,44.790257,-13.898199,SCGLU6
383,50.395382,-18.086428,SCGLU6
384,44.244843,-26.873884,SCGLU6
385,47.24302,-22.883982,SCGLU6
386,41.571617,-21.112297,SCGLU6
387,-25.443272,-52.68267,SCGLU6
388,52.409504,-22.500126,SCGLU6
389,48.96951,-26.451548,SCGLU6
390,46.679882,-25.1115,SCGLU6
391,52.140984,-18.838085,SCGLU6
392,15.403358,21.09774,SCGLU2
393,5.230168,32.22937,SCGLU2
394,-3.849606,19.90642,SCGLU2
395,13.104085,28.377625,SCGLU2
396,17.945726,2.4413383,SCGLU2
397,15.8650255,4.821362,SCGLU2
398,6.4895897,15.462494,SCGLU2
399,0.38910246,35.155373,SCGLU2
400,16.260805,22.00616,SCGLU2
401,12.111714,28.493122,SCGLU2
402,13.556041,22.593452,SCGLU2
403,12.755613,17.891808,SCGLU2
404,15.633934,4.5831475,SCGLU2
405,11.161725,19.225327,SCGLU2
406,17.943209,9.8775425,SCGLU2
407,13.331406,30.685116,SCGLU2
408,10.898531,21.986141,SCGLU2
409,-11.699084,-33.853836,SCGLU2
410,-30.407684,-40.74464,SCGLU2
411,12.484064,21.298399,SCGLU2
412,5.829801,22.793896,SCGLU2
413,12.052262,17.62109,SCGLU2
414,15.208304,12.170647,SCGLU2
415,14.306831,19.04731,SCGLU2
416,14.741597,11.168556,SCGLU2
417,13.419334,30.646097,SCGLU2
418,11.005965,21.550516,SCGLU2
419,13.025373,26.49362,SCGLU2
420,19.58727,23.327332,SCGLU2
421,15.003912,23.007706,SCGLU2
422,15.335211,21.31584,SCGLU2
423,6.2922845,-29.85719,SCGLU2
424,9.71529,2.742896,SCGLU2
425,11.7230625,18.154589,SCGLU2
426,8.843166,20.371489,SCGLU2
427,-9.700065,18.842043,SCGLU2
428,-2.4469023,21.115055,SCGLU2
429,17.232708,10.285435,SCGLU2
430,-26.296736,-51.44058,SCGLU2
431,-2.35033,24.28305,SCGLU2
432,15.821454,34.293365,SCGLU2
433,-0.5861097,25.030409,SCGLU2
434,9.754573,28.13864,SCGLU2
435,11.133872,21.100296,SCGLU2
436,15.168449,22.811129,SCGLU2
437,13.464682,31.285479,SCGLU2
438,5.7531943,19.684038,SCGLU2
439,-30.627033,-38.290787,SCGLU2
