entity_id,state,last_changed
sensor.bed_temperature,24.57469949477778,2025-06-03T01:00:00.000Z
sensor.bed_temperature,24.5,2025-06-03T02:00:00.000Z
sensor.bed_temperature,24.43733587025,2025-06-03T03:00:00.000Z
sensor.bed_temperature,24.274656869666668,2025-06-03T04:00:00.000Z
sensor.bed_temperature,24.13732147575,2025-06-03T05:00:00.000Z
sensor.bed_temperature,24.03731412241667,2025-06-03T06:00:00.000Z
sensor.bed_temperature,23.937307027722223,2025-06-03T07:00:00.000Z
sensor.bed_temperature,23.774599668111108,2025-06-03T08:00:00.000Z
sensor.bed_temperature,23.7,2025-06-03T09:00:00.000Z
sensor.bed_temperature,23.7,2025-06-03T10:00:00.000Z
sensor.bed_temperature,23.637278636250002,2025-06-03T11:00:00.000Z
sensor.bed_temperature,23.600000000000005,2025-06-03T12:00:00.000Z
sensor.bed_temperature,23.537264582694444,2025-06-03T13:00:00.000Z
sensor.bed_temperature,23.75096914422222,2025-06-03T14:00:00.000Z
sensor.bed_temperature,23.899999999999995,2025-06-03T15:00:00.000Z
sensor.bed_temperature,24.02551422322222,2025-06-03T16:00:00.000Z
sensor.bed_temperature,24.28829273558333,2025-06-03T17:00:00.000Z
sensor.bed_temperature,24.52554248777778,2025-06-03T18:00:00.000Z
sensor.bed_temperature,24.78833548275,2025-06-03T19:00:00.000Z
sensor.bed_temperature,24.899999999999995,2025-06-03T20:00:00.000Z
sensor.bed_temperature,24.899999999999995,2025-06-03T21:00:00.000Z
sensor.bed_temperature,24.77438682272222,2025-06-03T23:00:00.000Z
sensor.bed_temperature,24.7,2025-06-04T00:00:00.000Z
sensor.bed_temperature,24.63717873161111,2025-06-04T01:00:00.000Z
sensor.bed_temperature,24.600000000000005,2025-06-04T02:00:00.000Z
sensor.bed_temperature,24.53716462425,2025-06-04T03:00:00.000Z
sensor.bed_temperature,24.437157841138887,2025-06-04T04:00:00.000Z
sensor.bed_temperature,24.274300634833335,2025-06-04T05:00:00.000Z
sensor.bed_temperature,24.137143606305557,2025-06-04T06:00:00.000Z
sensor.bed_temperature,23.974271883,2025-06-04T07:00:00.000Z
sensor.bed_temperature,23.899999999999995,2025-06-04T08:00:00.000Z
sensor.bed_temperature,23.837121828027776,2025-06-04T09:00:00.000Z
sensor.bed_temperature,23.8,2025-06-04T10:00:00.000Z
sensor.bed_temperature,23.8,2025-06-04T11:00:00.000Z
sensor.bed_temperature,23.737100608472222,2025-06-04T12:00:00.000Z
sensor.bed_temperature,23.637093567944447,2025-06-04T13:00:00.000Z
sensor.bed_temperature,23.537086377694447,2025-06-04T14:00:00.000Z
sensor.bed_temperature,24.314468809166666,2025-06-04T15:00:00.000Z
sensor.bed_temperature,24.66585245722222,2025-06-04T16:00:00.000Z
sensor.bed_temperature,24.7,2025-06-04T17:00:00.000Z
